"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.0102041701742608,0.101016569235866,-0.101014816197477,0.91953869871345
"ADMINObama:RECR_INFO_PROFESSIONAL_OCCY",-2.0692373700079,0.123954219941497,-16.6935613082356,1.459961358829e-62
"ADMINTrump:RECR_INFO_PROFESSIONAL_OCCY",-1.82634601595321,0.13032367646378,-14.0139233753186,1.28126584642443e-44
"ADMINObama:RECR_INFO_PROFESSIONAL_OCCN",-0.636087593104101,0.144694972395626,-4.39605870593005,1.10234132114615e-05
