"","Estimate","Std. Error","z value","Pr(>|z|)"
"FOREIGN_WORKER_INFO_STATEMidAtlantic:FOREIGN_WORKER_INFO_EDUCATIONMaster's",4863642631968.86,2143694132945.79,2.26881370677888,0.0232796570851028
"FOREIGN_WORKER_INFO_STATESouth:FOREIGN_WORKER_INFO_EDUCATIONMaster's",4863642631968.83,2143694132945.8,2.26881370677885,0.0232796570851041
"FOREIGN_WORKER_INFO_STATEMidwest:FOREIGN_WORKER_INFO_EDUCATIONMaster's",4863642631968.79,2143694132945.78,2.26881370677886,0.023279657085104
"FOREIGN_WORKER_INFO_STATESouthwest:FOREIGN_WORKER_INFO_EDUCATIONMaster's",4863642631968.87,2143694132945.76,2.26881370677891,0.0232796570851009
"FOREIGN_WORKER_INFO_STATEWest:FOREIGN_WORKER_INFO_EDUCATIONMaster's",4863642631968.58,2143694132945.76,2.26881370677877,0.0232796570851092
"FOREIGN_WORKER_INFO_STATENA:FOREIGN_WORKER_INFO_EDUCATIONMaster's",4863642631970.51,2143694132945.77,2.26881370677967,0.0232796570850546
"FOREIGN_WORKER_INFO_STATENewEngland:FOREIGN_WORKER_INFO_EDUCATIONDoctorate",4863642631951.59,2143694132950.69,2.26881370676563,0.0232796570859088
"FOREIGN_WORKER_INFO_STATEMidAtlantic:FOREIGN_WORKER_INFO_EDUCATIONDoctorate",4863642631968.66,2143694132945.84,2.26881370677873,0.0232796570851117
"FOREIGN_WORKER_INFO_STATESouth:FOREIGN_WORKER_INFO_EDUCATIONDoctorate",4863642631967.94,2143694132945.79,2.26881370677845,0.023279657085129
"FOREIGN_WORKER_INFO_STATEMidwest:FOREIGN_WORKER_INFO_EDUCATIONDoctorate",4863642631967.54,2143694132945.79,2.26881370677826,0.0232796570851403
"FOREIGN_WORKER_INFO_STATESouthwest:FOREIGN_WORKER_INFO_EDUCATIONDoctorate",4863642631970.33,2143694132945.84,2.26881370677951,0.0232796570850646
"FOREIGN_WORKER_INFO_STATEWest:FOREIGN_WORKER_INFO_EDUCATIONDoctorate",4863642631968.23,2143694132945.71,2.26881370677866,0.0232796570851158
"FOREIGN_WORKER_INFO_STATENA:FOREIGN_WORKER_INFO_EDUCATIONDoctorate",4863642631944.29,2143694132945.74,2.26881370676746,0.0232796570857971
