"","Estimate","Std. Error","z value","Pr(>|z|)"
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEFL",1537983452121.34,4439158238365.74,0.346458353033961,0.728998277798799
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEFL",1537983452104.39,4439158238365.81,0.346458353030138,0.728998277801672
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATEFL",1537983452122.2,4439158238365.61,0.346458353034166,0.728998277798645
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEFL",1537983452121.14,4439158238365.82,0.34645835303391,0.728998277798838
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEFL",1537983452122.2,4439158238365.73,0.346458353034157,0.728998277798652
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEFL",-4502061644270182,4439157908960.58,-1014.17019547393,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEGA",1537983452120.52,4439158238365.79,0.346458353033773,0.72899827779894
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEGA",-4502061630130420,4439159907636.59,-1014.1697356713,0
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATEGA",1537983452123.16,4439158238365.73,0.346458353034373,0.72899827779849
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEGA",1537983452120.85,4439158238365.71,0.346458353033854,0.72899827779888
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEGA",1537983452123.17,4439158238365.77,0.346458353034373,0.72899827779849
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEGA",-4502061640879227,4439158252319,-1014.17011626638,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEGU",-4502061643893398,4439160620009.68,-1014.16957602304,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEHI",4505137580973964,4439154197698.26,1014.86395388336,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEHI",1537983452114.41,4439158238366.1,0.346458353032373,0.728998277799992
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEHI",1537972776735.01,4439158342628.65,0.34645594007451,0.729000090913784
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEIA",1537983452121.78,4439158238365.75,0.34645835303406,0.728998277798725
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEIA",1537983452117.21,4439158238365.88,0.346458353033021,0.728998277799505
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATEIA",1537983452128.01,4439158238365.29,0.3464583530355,0.728998277797643
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEIA",1537983452121.2,4439158238365.71,0.346458353033934,0.728998277798819
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEIA",-4502061657098032,4439160709965.61,-1014.16955844631,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEID",1537983452123.12,4439158238365.61,0.346458353034373,0.72899827779849
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEID",-4502061643157907,4439158118170.21,-1014.17014742733,0
"JOB_INFO_EDUCATIONAssociate's:FOREIGN_WORKER_INFO_STATEIL",-4502061643823644,4439158188567.24,-1014.17013149439,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEIL",1537983452121.41,4439158238365.69,0.346458353033981,0.728998277798784
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEIL",1537983452122.55,4439158238365.97,0.346458353034216,0.728998277798607
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATEIL",1537983452123.55,4439158238365.7,0.346458353034464,0.728998277798421
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEIL",1537983452121.3,4439158238365.74,0.346458353033954,0.728998277798804
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEIL",1537983452122.08,4439158238365.8,0.346458353034125,0.728998277798676
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEIL",1537983452122.08,4439158238365.79,0.346458353034125,0.728998277798676
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEIN",1537983452122.25,4439158238365.77,0.346458353034166,0.728998277798645
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEIN",1537983452116.18,4439158238365.39,0.346458353032827,0.728998277799651
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEIN",1537983452121.36,4439158238365.7,0.346458353033969,0.728998277798793
