"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.87921877455674,0.0964159904923932,-19.4907376355274,1.31570818466565e-84
"PW_LEVEL_9089N/A:RECR_INFO_COLL_UNIV_TEACHERY",-12.6868490021141,509.652134411801,-0.0248931538700533,0.980140187963914
"PW_LEVEL_9089Level I:RECR_INFO_COLL_UNIV_TEACHERY",-0.845360728496927,0.525061411499308,-1.61002258018354,0.107392926916546
"PW_LEVEL_9089Level II:RECR_INFO_COLL_UNIV_TEACHERY",-0.372073024049853,0.749618317659051,-0.49634996275409,0.619647521519094
"PW_LEVEL_9089Level III:RECR_INFO_COLL_UNIV_TEACHERY",-12.6868490020549,394.774850481875,-0.0321369230754415,0.974362858251341
"PW_LEVEL_9089Level IV:RECR_INFO_COLL_UNIV_TEACHERY",-12.6868490021549,882.743380393323,-0.0143720692603801,0.988533142590462
"PW_LEVEL_9089N/A:RECR_INFO_COLL_UNIV_TEACHERN",-0.135684245985608,0.445179662733512,-0.304785364974836,0.760529628599115
"PW_LEVEL_9089Level I:RECR_INFO_COLL_UNIV_TEACHERN",0.962928042682483,0.123608046686026,7.79017279618043,6.69176157082744e-15
"PW_LEVEL_9089Level II:RECR_INFO_COLL_UNIV_TEACHERN",0.113008140228527,0.12500265215498,0.904045940468671,0.365971041782976
"PW_LEVEL_9089Level III:RECR_INFO_COLL_UNIV_TEACHERN",0.229109822391592,0.143323409426646,1.59855129952691,0.109920338174965
