"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.42138056341409,0.0941082641628405,-4.47761487434252,7.54816130139056e-06
"JOB_INFO_EXPERIENCEY:RECR_INFO_PROFESSIONAL_OCCY",-1.72224431669804,0.120409249129367,-14.3032560135615,2.08806912678387e-46
"JOB_INFO_EXPERIENCEN:RECR_INFO_PROFESSIONAL_OCCY",-1.35454744059725,0.122386646685854,-11.0677715034888,1.79816645734986e-28
"JOB_INFO_EXPERIENCEY:RECR_INFO_PROFESSIONAL_OCCN",0.22252970466888,0.144870676550243,1.53605760646602,0.124524252450927
