"","Estimate","Std. Error","z value","Pr(>|z|)"
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATEOH",-5371716933400.93,2022244848050.58,-2.65631381807163,0.00790000601944933
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEOH",-5371692398798.98,2022244409788.46,-2.65630226138733,0.00790027678185985
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATEOK",-5371692398825.49,2022244409788.96,-2.65630226139978,0.00790027678156805
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEOK",-5371692398797.46,2022244409788.5,-2.65630226138654,0.00790027678187843
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATEOR",-4508971323775011,2022245241435.66,-2229.68571337764,0
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEOR",-5371692398797.63,2022244409788.49,-2.65630226138663,0.0079002767818763
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATEPA",-5371692398798.54,2022244409788.49,-2.65630226138708,0.00790027678186569
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEPA",-5371692398798.55,2022244409788.49,-2.65630226138709,0.00790027678186552
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATEPR",-5371692398801.82,2022244409787.5,-2.65630226139,0.00790027678179727
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEPR",-5371692398825.13,2022244409788.82,-2.65630226139979,0.00790027678156781
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATERI",-5371692398797.59,2022244409788.47,-2.65630226138663,0.00790027678187631
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATESC",-5371692398797.75,2022244409788.54,-2.65630226138662,0.00790027678187632
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATESC",-5371692398798.62,2022244409788.48,-2.65630226138712,0.00790027678186465
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATESD",-4508971319763120,2022244410323.94,-2229.6866277607,0
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATESD",-5371692398798.58,2022244409788.5,-2.65630226138708,0.00790027678186572
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATETN",-5371692398771.85,2022244409788.53,-2.65630226137382,0.00790027678217626
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATETN",-5371692398798.91,2022244409788.45,-2.65630226138731,0.00790027678186027
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATETX",-5371692398815.81,2022244409787.63,-2.65630226139675,0.00790027678163904
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATETX",-5371692398798.72,2022244409788.49,-2.65630226138716,0.00790027678186379
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEUT",-5371692398798.61,2022244409788.48,-2.65630226138712,0.00790027678186462
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATEVA",-5371692398797.59,2022244409788.48,-2.65630226138662,0.00790027678187635
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEVA",-5371692398798.37,2022244409788.45,-2.65630226138704,0.00790027678186655
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEVT",-5371692398824.9,2022244409788.63,-2.65630226139993,0.00790027678156462
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATEWA",-5371692398825.14,2022244409788.56,-2.65630226140014,0.0079002767815597
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEWA",-5371692398799.48,2022244409788.51,-2.65630226138751,0.0079002767818555
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATEWI",-5371692398825.1,2022244409788.56,-2.65630226140012,0.00790027678156011
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEWI",-5371692398799.51,2022244409788.52,-2.65630226138751,0.00790027678185558
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATEWV",-5371692398825.06,2022244409788.66,-2.65630226139997,0.00790027678156365
"RECR_INFO_COLL_UNIV_TEACHERN:FOREIGN_WORKER_INFO_STATEWV",-5371692398824.97,2022244409788.56,-2.65630226140006,0.00790027678156163
"RECR_INFO_COLL_UNIV_TEACHERY:FOREIGN_WORKER_INFO_STATEWY",-5371692398824.89,2022244409788.6,-2.65630226139996,0.00790027678156382
